SALONES;ID;NAME;POPULATION;POP_DENS;PPIDX_CY;PPPC_CY;REGION
1;2807913033;Madrid;1374;34350;74;11247,39;Madrid
0;2807913034;Madrid;1252;41733,3;76,1;11573,4;Madrid
0;2807913035;Madrid;2712;27120;98,5;14977,17;Madrid
0;2807913036;Madrid;1197;39900;83,4;12683,64;Madrid
0;2807913037;Madrid;1402;28040;83,2;12654,51;Madrid
1;2807913038;Madrid;1018;20360;103,3;15713,6;Madrid
0;2807913039;Madrid;1150;28750;104,5;15884,44;Madrid
0;2807913040;Madrid;1500;37500;101;15365,17;Madrid
0;2807913041;Madrid;2011;33516,7;119;18103,53;Madrid
3;2807913042;Madrid;1527;38175;82,3;12517,56;Madrid
3;2807913043;Madrid;1635;40875;127,1;19331,97;Madrid
2;2807913044;Madrid;2220;44400;91;13844,75;Madrid
0;2807913045;Madrid;1505;37625;99,7;15162,91;Madrid
0;2807913046;Madrid;2060;51500;101,6;15443,06;Madrid
0;2807913047;Madrid;1699;42475;107,6;16359,93;Madrid
0;2807913048;Madrid;1506;50200;76,2;11586,62;Madrid
0;2807913049;Madrid;2025;40500;106,4;16178,73;Madrid
0;2807913050;Madrid;1226;40866,7;81,1;12336,09;Madrid
0;2807913052;Madrid;1140;38000;108,7;16533,34;Madrid
0;2807913053;Madrid;1457;36425;97,4;14814,44;Madrid
1;2807913054;Madrid;1945;48625;83,2;12656,75;Madrid
0;2807913055;Madrid;1377;45900;76,7;11659,75;Madrid
0;2807913056;Madrid;1397;15522,2;90,8;13804,2;Madrid
2;2807913057;Madrid;1678;41950;81,4;12371;Madrid
0;2807913058;Madrid;1237;61850;98,3;14945,98;Madrid
0;2807913059;Madrid;1271;63550;80,9;12305,71;Madrid
0;2807913060;Madrid;1336;66800;69,9;10635,7;Madrid
1;2807913061;Madrid;1137;56850;82,4;12537,5;Madrid
0;2807913062;Madrid;1262;63100;68,7;10451,71;Madrid
1;2807913063;Madrid;1008;50400;77,8;11836,6;Madrid
0;2807913065;Madrid;1930;64333,3;74,3;11305,45;Madrid
1;2807913066;Madrid;1111;55550;85,2;12956,59;Madrid
0;2807913069;Madrid;880;44000;68,1;10350,53;Madrid
0;2807913074;Madrid;2101;26262,5;122,2;18585,1;Madrid
0;2807913077;Madrid;1401;35025;137,2;20858,36;Madrid
0;2807913078;Madrid;1717;34340;124,5;18936,41;Madrid
0;2807913079;Madrid;1681;56033,3;81,5;12400,91;Madrid
0;2807913080;Madrid;1607;40175;93,6;14233,63;Madrid
0;2807913083;Madrid;1931;38620;89,9;13669,08;Madrid
0;2807913084;Madrid;1033;34433,3;98,5;14982,54;Madrid
0;2807913086;Madrid;1446;16066,7;89,3;13575,95;Madrid
0;2807913087;Madrid;791;39550;119,3;18136,2;Madrid
0;2807913088;Madrid;1066;13325;101,5;15432,49;Madrid
0;2807913089;Madrid;844;28133,3;85,1;12941,58;Madrid
0;2807913090;Madrid;970;32333,3;86,2;13105,7;Madrid
0;2807913091;Madrid;1132;56600;88,4;13450,49;Madrid
0;2807913092;Madrid;2198;19981,8;97,2;14786,73;Madrid
0;2807913094;Madrid;2087;9486,4;98,4;14957,92;Madrid
0;2807913103;Madrid;875;17500;66,7;10148,99;Madrid
1;2807913104;Madrid;1724;11493,3;92,4;14054,77;Madrid
0;2807913108;Madrid;1872;46800;99,1;15069,62;Madrid
0;2807913109;Madrid;2176;36266,7;103,5;15741,12;Madrid
0;2807913110;Madrid;919;45950;79,6;12109,59;Madrid
0;2807913111;Madrid;829;41450;69;10488,85;Madrid
0;2807913112;Madrid;1319;43966,7;71,4;10863,33;Madrid
0;2807913114;Madrid;784;78400;71,2;10828,39;Madrid
0;2807913115;Madrid;1620;18000;88,2;13408,61;Madrid
0;2807913116;Madrid;783;15660;83,8;12738,15;Madrid
0;2807913117;Madrid;854;42700;70,4;10700,37;Madrid
0;2807913118;Madrid;786;39300;61,3;9323,43;Madrid
0;2807913119;Madrid;1318;43933,3;80,2;12189,52;Madrid
0;2807913120;Madrid;1285;32125;69,8;10613,73;Madrid
0;2807913121;Madrid;952;19040;74;11252,85;Madrid
0;2807913122;Madrid;880;29333,3;73,1;11112,36;Madrid
0;2807913123;Madrid;1246;41533,3;86,5;13151,29;Madrid
2;2807913124;Madrid;1507;50233,3;90,7;13787,64;Madrid
0;2807913125;Madrid;1206;60300;68;10340,98;Madrid
0;2807913126;Madrid;829;41450;68,6;10433,14;Madrid
0;2807913127;Madrid;2630;32875;136,7;20782,05;Madrid
1;2807913128;Madrid;1344;1158,6;105,3;16010,28;Madrid
0;2807913129;Madrid;844;84400;68,6;10432,47;Madrid
0;2807913131;Madrid;736;73600;86,2;13114,49;Madrid
0;2807913132;Madrid;1138;37933,3;64,9;9862,64;Madrid
0;2807913133;Madrid;1011;50550;68,3;10386,98;Madrid
0;2807913134;Madrid;1084;13550;66,3;10082,15;Madrid
0;2807913135;Madrid;822;41100;76,9;11701,07;Madrid
0;2807913136;Madrid;1119;55950;66,4;10096,27;Madrid
0;2807913137;Madrid;1686;56200;114,4;17401,86;Madrid
1;2807913138;Madrid;950;47500;78,6;11952,36;Madrid
0;2807913139;Madrid;1129;56450;78,3;11902,61;Madrid
0;2807913140;Madrid;1571;39275;98,5;14981,38;Madrid
0;2807913142;Madrid;1562;26033,3;73,4;11165,44;Madrid
0;2807913143;Madrid;762;25400;99,5;15127,62;Madrid
0;2807913144;Madrid;1515;21642,9;82,2;12494,82;Madrid
0;2807913145;Madrid;985;24625;67,8;10310,72;Madrid
0;2807913146;Madrid;1119;27975;96,2;14630,41;Madrid
0;2807913147;Madrid;1352;33800;96,6;14692,41;Madrid
0;2807913148;Madrid;1374;137400;80,4;12220,01;Madrid
1;2807913150;Madrid;1465;29300;66,4;10094,38;Madrid
0;2807913153;Madrid;1577;26283,3;74,6;11338,19;Madrid
0;2807913154;Madrid;1261;25220;68,2;10376,16;Madrid
1;2807913155;Madrid;2235;24833,3;82,5;12543,96;Madrid
0;2807913156;Madrid;856;42800;77,9;11840,47;Madrid
3;2807913157;Madrid;1285;42833,3;89,7;13640,62;Madrid
0;2807913158;Madrid;2102;23355,6;99;15057,1;Madrid
0;2807913160;Madrid;1748;9711,1;85,8;13040,71;Madrid
0;2807913161;Madrid;1061;17683,3;98,7;15007,55;Madrid
0;2807913162;Madrid;776;9700;69,9;10636,53;Madrid
0;2807913163;Madrid;930;46500;89,4;13594,17;Madrid
0;2807913164;Madrid;865;21625;76,5;11631,22;Madrid
0;2807913166;Madrid;1892;8600;91,7;13946,6;Madrid
3;2807913168;Madrid;2542;42366,7;106,2;16147,92;Madrid
0;2807913169;Madrid;1461;48700;97,7;14859,39;Madrid
0;2807913170;Madrid;1105;55250;99,7;15162,38;Madrid
0;2807913171;Madrid;1115;55750;88,3;13434,92;Madrid
0;2807913172;Madrid;1300;65000;78,5;11939,4;Madrid
0;2807913173;Madrid;1145;114500;86,9;13209,9;Madrid
0;2807913174;Madrid;1556;51866,7;104,6;15913,63;Madrid
0;2807913175;Madrid;1498;49933,3;92,9;14124,51;Madrid
0;2807913176;Madrid;1118;55900;78,8;11988,93;Madrid
0;2807913177;Madrid;1160;58000;71,9;10934,71;Madrid
0;2807913178;Madrid;1198;7047,1;69,1;10507,73;Madrid
0;2807913179;Madrid;649;21633,3;69,3;10533,08;Madrid
0;2807913180;Madrid;1052;52600;65,6;9973,94;Madrid
0;2807913181;Madrid;1268;11527,3;68,4;10403,81;Madrid
0;2807913182;Madrid;1118;10163,6;114,9;17471,56;Madrid
0;2807913183;Madrid;1254;25080;123,8;18819,53;Madrid
0;2807913184;Madrid;1641;11721,4;115;17480,9;Madrid
0;2807913185;Madrid;1646;54866,7;97,5;14822,12;Madrid
1;2807913186;Madrid;2147;15335,7;102,2;15536,14;Madrid
0;2807913187;Madrid;1865;37300;79,3;12054,9;Madrid
1;2807913189;Madrid;1217;60850;84,5;12849,74;Madrid
0;2807913190;Madrid;1977;49425;95,9;14585,6;Madrid
0;2807913191;Madrid;2054;41080;100,9;15345,32;Madrid
0;2807913192;Madrid;1405;46833,3;102,3;15556,1;Madrid
0;2807913193;Madrid;1443;48100;116,3;17688,44;Madrid
0;2807913194;Madrid;1634;40850;103,1;15680,52;Madrid
0;2807913195;Madrid;1083;36100;107,9;16409,52;Madrid
0;2807913196;Madrid;1379;45966,7;130;19764,45;Madrid
1;2807913197;Madrid;1648;32960;98,8;15018,22;Madrid
0;2807913198;Madrid;1333;16662,5;84,2;12797,13;Madrid
0;2807913199;Madrid;1578;31560;116,4;17695,87;Madrid
0;2807913200;Madrid;1457;36425;68,7;10453,4;Madrid
0;2807913201;Madrid;1075;17916,7;66,2;10065,01;Madrid
0;2807913202;Madrid;1545;30900;115,5;17559,05;Madrid
0;2807913203;Madrid;1474;36850;144,1;21909,12;Madrid
0;2807913204;Madrid;1501;30020;126,2;19190,06;Madrid
0;2807913205;Madrid;1229;30725;131,7;20028,12;Madrid
0;2807913206;Madrid;2709;33862,5;74,7;11353,82;Madrid
0;2807913207;Madrid;2161;27012,5;144,6;21989,33;Madrid
0;2807913208;Madrid;1770;12642,9;137,8;20954,34;Madrid
0;2807913209;Madrid;1506;37650;126;19162,81;Madrid
0;2807913210;Madrid;2496;31200;78,2;11898,16;Madrid
0;2807913211;Madrid;1084;27100;116,1;17660,75;Madrid
0;2807913212;Madrid;937;46850;112,1;17048,82;Madrid
0;2807913213;Madrid;1329;33225;110,2;16761,01;Madrid
0;2807913214;Madrid;1311;26220;65,9;10019,7;Madrid
0;2807913215;Madrid;1183;29575;76,4;11616,53;Madrid
0;2807913216;Madrid;2103;2731,2;146,1;22218,16;Madrid
1;2807913217;Madrid;1306;21766,7;95,8;14573,32;Madrid
0;2807914002;Madrid;1375;9821,4;89,9;13674,22;Madrid
0;2807914003;Madrid;1350;6750;99,6;15145,74;Madrid
0;2807914004;Madrid;1242;24840;109,6;16669,49;Madrid
0;2807914005;Madrid;733;14660;126;19163,41;Madrid
0;2807914006;Madrid;653;32650;91,5;13909,71;Madrid
0;2807914010;Madrid;1209;40300;161,8;24609,75;Madrid
0;2807914012;Madrid;1455;29100;119,4;18159,38;Madrid
0;2807914013;Madrid;985;16416,7;141,7;21545,44;Madrid
0;2807914014;Madrid;654;65400;160;24331,77;Madrid
0;2807914015;Madrid;809;10112,5;144,2;21926,89;Madrid
0;2807914016;Madrid;706;70600;157,7;23980,13;Madrid
0;2807914017;Madrid;808;80800;145,2;22087,34;Madrid
0;2807914018;Madrid;1100;36666,7;144,7;22008,56;Madrid
0;2807914019;Madrid;594;59400;155,4;23636,17;Madrid
0;2807914020;Madrid;870;29000;135,6;20625,98;Madrid
0;2807914021;Madrid;941;47050;151,4;23030,8;Madrid
0;2807914022;Madrid;866;43300;167,1;25405,87;Madrid
2;2807914024;Madrid;1402;46733,3;152;23109,66;Madrid
0;2807914025;Madrid;1163;23260;138,5;21067,63;Madrid
0;2807914026;Madrid;894;44700;105;15968,09;Madrid
0;2807914027;Madrid;1054;26350;126,5;19236,04;Madrid
0;2807914028;Madrid;1003;33433,3;103,4;15730,92;Madrid
0;2807914029;Madrid;889;29633,3;134,1;20396,83;Madrid
0;2807914030;Madrid;1698;21225;163,9;24925,97;Madrid
0;2807914031;Madrid;889;29633,3;145,7;22159,91;Madrid
0;2807914032;Madrid;967;32233,3;140,9;21426,34;Madrid
0;2807914033;Madrid;788;26266,7;123,2;18742,36;Madrid
0;2807914034;Madrid;879;43950;152,4;23179,43;Madrid
0;2807914035;Madrid;763;38150;122;18553,66;Madrid
0;2807914036;Madrid;1107;22140;96,6;14684,98;Madrid
0;2807914037;Madrid;971;24275;126,3;19199,22;Madrid
0;2807914038;Madrid;819;27300;106,1;16135,33;Madrid
0;2807914039;Madrid;1077;26925;113,2;17213,46;Madrid
2;2807914040;Madrid;1826;13042,9;153;23260,43;Madrid
0;2807914041;Madrid;849;28300;184,3;28031,92;Madrid
0;2807914042;Madrid;1091;18183,3;167,9;25526,74;Madrid
1;2807914043;Madrid;797;3622,7;150,3;22852,61;Madrid
0;2807914044;Madrid;967;32233,3;128,3;19506,18;Madrid
0;2807914045;Madrid;968;32266,7;133,8;20346,28;Madrid
0;2807914046;Madrid;1149;14362,5;110,8;16843,94;Madrid
0;2807914047;Madrid;1165;38833,3;115,7;17595,1;Madrid
0;2807914048;Madrid;1111;37033,3;110,8;16851,88;Madrid
0;2807914049;Madrid;1179;29475;102,3;15551,5;Madrid
0;2807914050;Madrid;1113;27825;98,2;14938,01;Madrid
0;2807914051;Madrid;1028;34266,7;105,6;16057,69;Madrid
0;2807914052;Madrid;899;17980;113,9;17321,27;Madrid
0;2807914053;Madrid;872;17440;91,6;13930,75;Madrid
0;2807914054;Madrid;1118;15971,4;91,3;13888,52;Madrid
0;2807914055;Madrid;913;8300;114,8;17453,35;Madrid
0;2807914056;Madrid;814;40700;92,9;14130,02;Madrid
0;2807914057;Madrid;1015;25375;109,3;16614,13;Madrid
0;2807914058;Madrid;920;23000;115,9;17629,83;Madrid
0;2807914059;Madrid;1379;22983,3;98,4;14964,91;Madrid
0;2807914060;Madrid;752;12533,3;109,8;16703,3;Madrid
0;2807914061;Madrid;1256;20933,3;123,3;18746,43;Madrid
0;2807914062;Madrid;994;24850;108,2;16454,41;Madrid
0;2807914063;Madrid;913;18260;122,2;18578,38;Madrid
0;2807914064;Madrid;1115;37166,7;125,5;19089,27;Madrid
0;2807914065;Madrid;925;30833,3;134,1;20385,59;Madrid
0;2807914066;Madrid;745;37250;95,9;14589,26;Madrid
0;2807914067;Madrid;1121;37366,7;86,2;13105,28;Madrid
0;2807914068;Madrid;693;34650;99,4;15108,39;Madrid
0;2807914069;Madrid;686;22866,7;117,5;17860,71;Madrid
0;2807914070;Madrid;894;22350;100,2;15242,92;Madrid
0;2807914071;Madrid;996;24900;109,2;16601;Madrid
0;2807914072;Madrid;908;30266,7;118,3;17985,93;Madrid
0;2807914073;Madrid;1051;52550;131;19913,77;Madrid
0;2807914074;Madrid;698;34900;121;18396,07;Madrid
0;2807914075;Madrid;867;28900;129,5;19693;Madrid
0;2807914076;Madrid;907;45350;134,9;20509,51;Madrid
0;2807914077;Madrid;1443;48100;111;16877,15;Madrid
0;2807914079;Madrid;1293;3315,4;146,6;22286,52;Madrid
0;2807914080;Madrid;1211;60550;181,7;27635,95;Madrid
0;2807914081;Madrid;872;29066,7;165,7;25191,28;Madrid
0;2807914082;Madrid;1321;13210;59,3;9022,17;Madrid
0;2807914083;Madrid;1681;6465,4;84,3;12821,53;Madrid
1;2807914084;Madrid;1074;21480;163,5;24859,83;Madrid
0;2807914085;Madrid;1433;47766,7;177,4;26978,08;Madrid
0;2807914086;Madrid;2142;11900;116;17641,79;Madrid
0;2807914087;Madrid;1338;66900;181,2;27548,12;Madrid
0;2807914088;Madrid;1018;20360;145,9;22190,94;Madrid
0;2807914089;Madrid;1576;15760;145,9;22190,35;Madrid
0;2807914090;Madrid;1474;3509,5;140;21288,68;Madrid
0;2807914091;Madrid;1916;13685,7;158,5;24106,98;Madrid
0;2807914092;Madrid;1411;11758,3;129,8;19731,9;Madrid
0;2807914093;Madrid;1451;20728,6;144,2;21925,1;Madrid
0;2807914094;Madrid;1683;1809,7;182,6;27764,4;Madrid
0;2807914095;Madrid;798;39900;175,6;26709,19;Madrid
0;2807915001;Madrid;1048;17466,7;158,7;24138,5;Madrid
0;2807915002;Madrid;951;19020;136,7;20793,66;Madrid
0;2807915003;Madrid;1010;20200;132,4;20136,47;Madrid
0;2807915005;Madrid;804;493,3;109,1;16596,32;Madrid
0;2807915006;Madrid;1329;66450;112,2;17058,31;Madrid
0;2807915008;Madrid;1950;6500;107,1;16287,63;Madrid
0;2807915009;Madrid;1379;45966,7;90,6;13779,03;Madrid
0;2807915010;Madrid;920;30666,7;95,4;14499,99;Madrid
0;2807915011;Madrid;1415;47166,7;81,8;12440,95;Madrid
0;2807915012;Madrid;916;30533,3;98,7;15005,32;Madrid
0;2807915013;Madrid;977;24425;87,4;13290,56;Madrid
0;2807915014;Madrid;1299;25980;95,7;14559,11;Madrid
0;2807915015;Madrid;743;37150;119,1;18108,91;Madrid
0;2807915016;Madrid;1215;40500;94,2;14317,62;Madrid
0;2807915017;Madrid;820;82000;91,6;13926,67;Madrid
1;2807915018;Madrid;883;88300;104,4;15881,91;Madrid
0;2807915019;Madrid;877;87700;99,3;15095,48;Madrid
0;2807915020;Madrid;1107;55350;91,5;13914,34;Madrid
0;2807915021;Madrid;753;75300;84,1;12791,26;Madrid
0;2807915022;Madrid;1255;62750;85,7;13029,2;Madrid
0;2807915023;Madrid;1535;38375;118,1;17964,09;Madrid
0;2807915024;Madrid;1141;22820;101,8;15478,32;Madrid
0;2807915025;Madrid;1283;42766,7;116,7;17749,99;Madrid
0;2807915026;Madrid;957;47850;103;15670,48;Madrid
1;2807915027;Madrid;896;44800;128,1;19475,01;Madrid
0;2807915028;Madrid;883;88300;129,8;19737,82;Madrid
0;2807915029;Madrid;1113;55650;116,6;17728,99;Madrid
0;2807915030;Madrid;1214;30350;153,2;23292,02;Madrid
0;2807915031;Madrid;1097;21940;137,7;20943,67;Madrid
0;2807915032;Madrid;1179;39300;137,9;20974,71;Madrid
0;2807915033;Madrid;1411;28220;134,7;20479,63;Madrid
1;2807915034;Madrid;914;30466,7;113,4;17241,78;Madrid
0;2807915035;Madrid;1170;39000;126,5;19236,27;Madrid
0;2807915036;Madrid;924;46200;110,1;16740,78;Madrid
0;2807915037;Madrid;1273;42433,3;135;20536,7;Madrid
0;2807915038;Madrid;1821;45525;106,8;16246,94;Madrid
0;2807915039;Madrid;1703;56766,7;141,1;21450,65;Madrid
1;2807915040;Madrid;1647;41175;119,7;18202,31;Madrid
0;2807915041;Madrid;1772;35440;105,8;16094,49;Madrid
0;2807915042;Madrid;1723;28716,7;131,8;20044,49;Madrid
1;2807915043;Madrid;1393;46433,3;120,2;18271,96;Madrid
0;2807915044;Madrid;1436;35900;121,2;18427,25;Madrid
0;2807915045;Madrid;1202;40066,7;131,5;19995,15;Madrid
0;2807915046;Madrid;1584;52800;116,4;17697,07;Madrid
0;2807915047;Madrid;967;48350;119;18089,84;Madrid
0;2807915048;Madrid;1367;45566,7;124,4;18910,99;Madrid
0;2807915049;Madrid;1423;47433,3;100,4;15270,96;Madrid
1;2807915050;Madrid;1457;36425;111,9;17014,46;Madrid
0;2807915051;Madrid;1779;44475;106,9;16255,73;Madrid
0;2807915052;Madrid;796;79600;95,1;14456;Madrid
0;2807915053;Madrid;1614;53800;96,2;14633,19;Madrid
1;2807915054;Madrid;1704;34080;95,8;14565,67;Madrid
0;2807915056;Madrid;1561;19512,5;93,4;14206,61;Madrid
0;2807915057;Madrid;1439;71950;97;14748,83;Madrid
0;2807915058;Madrid;1320;66000;96,9;14728,25;Madrid
0;2807915059;Madrid;981;49050;95,1;14459,76;Madrid
0;2807915060;Madrid;1208;60400;93,9;14277,64;Madrid
0;2807915061;Madrid;1471;18387,5;109,6;16660,53;Madrid
0;2807915062;Madrid;2522;31525;107,2;16307,86;Madrid
0;2807915065;Madrid;1457;6622,7;146;22198,27;Madrid
0;2807915066;Madrid;712;35600;108,8;16539,62;Madrid
0;2807915067;Madrid;1047;8053,8;107,3;16321,93;Madrid
0;2807915068;Madrid;1191;19850;144,5;21968,7;Madrid
0;2807915069;Madrid;1969;10363,2;158,4;24093,11;Madrid
0;2807915070;Madrid;2407;30087,5;128,4;19526,1;Madrid
0;2807915071;Madrid;1311;32775;76,2;11589,98;Madrid
0;2807915073;Madrid;1292;12920;100;15206,92;Madrid
0;2807915074;Madrid;1957;27957,1;99,9;15188,29;Madrid
0;2807915075;Madrid;1554;38850;98,3;14952,72;Madrid
0;2807915076;Madrid;989;32966,7;95,4;14502,67;Madrid
0;2807915077;Madrid;1035;34500;127,2;19349,16;Madrid
0;2807915078;Madrid;905;30166,7;103,2;15693,11;Madrid
0;2807915079;Madrid;766;38300;93,7;14246,74;Madrid
0;2807915080;Madrid;880;29333,3;86,1;13096,32;Madrid
0;2807915081;Madrid;1851;92550;82,2;12505,96;Madrid
0;2807915082;Madrid;1268;42266,7;120,8;18365,14;Madrid
1;2807915083;Madrid;1511;50366,7;100,7;15307,5;Madrid
0;2807915084;Madrid;1129;56450;113,9;17323,86;Madrid
0;2807915085;Madrid;1480;49333,3;121,4;18463,92;Madrid
1;2807915086;Madrid;1103;36766,7;130,7;19880,76;Madrid
0;2807915087;Madrid;1352;67600;107,5;16340,6;Madrid
0;2807915088;Madrid;1184;39466,7;85,7;13036,93;Madrid
0;2807915089;Madrid;1285;64250;111,1;16898,79;Madrid
1;2807915090;Madrid;1891;23637,5;141,9;21577,99;Madrid
3;2807915092;Madrid;1650;15000;164;24943,16;Madrid
0;2807915093;Madrid;1394;27880;119,6;18183,47;Madrid
0;2807915094;Madrid;1328;22133,3;144,6;21994,02;Madrid
0;2807915095;Madrid;874;43700;104,1;15830,18;Madrid
0;2807915096;Madrid;1288;42933,3;116,9;17782,36;Madrid
0;2807915097;Madrid;942;47100;120;18242,6;Madrid
0;2807915098;Madrid;1139;56950;117;17796,16;Madrid
1;2807915099;Madrid;1466;36650;115,2;17521,53;Madrid
0;2807915100;Madrid;851;42550;109;16576,17;Madrid
0;2807915101;Madrid;1086;54300;109,9;16707,26;Madrid
0;2807915102;Madrid;1077;53850;132,8;20199,6;Madrid
0;2807915103;Madrid;1281;64050;124,2;18886,89;Madrid
0;2807915104;Madrid;734;24466,7;139,6;21228,24;Madrid
1;2807915105;Madrid;1423;47433,3;121,8;18527,08;Madrid
1;2807915106;Madrid;1280;42666,7;130,4;19822,76;Madrid
2;2807915108;Madrid;935;31166,7;131,7;20026,98;Madrid
0;2807915109;Madrid;1475;36875;141,3;21484,83;Madrid
0;2807915110;Madrid;974;19480;131,9;20062,09;Madrid
0;2807915111;Madrid;807;80700;143,7;21852,81;Madrid
0;2807915112;Madrid;1420;47333,3;147,5;22424,45;Madrid
1;2807915113;Madrid;1381;46033,3;139,7;21239,75;Madrid
0;2807915114;Madrid;908;30266,7;143,8;21861,21;Madrid
0;2807915115;Madrid;1832;26171,4;144,8;22017,69;Madrid
0;2807915116;Madrid;1101;55050;123,3;18742,6;Madrid
0;2807915117;Madrid;1380;69000;129;19610,26;Madrid
1;2807915118;Madrid;961;48050;140,6;21384,15;Madrid
0;2807915119;Madrid;1121;56050;116,3;17680,57;Madrid
0;2807915120;Madrid;956;95600;124,5;18933,98;Madrid
0;2807915121;Madrid;699;69900;144;21900,85;Madrid
0;2807915122;Madrid;1101;15728,6;152,8;23238,6;Madrid
1;2807915123;Madrid;1152;38400;150,4;22871,19;Madrid
0;2807915124;Madrid;1029;11433,3;128,6;19553,2;Madrid
0;2807915125;Madrid;841;12014,3;168,4;25605,72;Madrid
1;2807915126;Madrid;1184;59200;140,6;21387,53;Madrid
0;2807915127;Madrid;1596;15960;159,2;24215,69;Madrid
0;2807915128;Madrid;2109;10545;177,3;26955,24;Madrid
0;2807915129;Madrid;938;13400;157;23880,12;Madrid
0;2807915130;Madrid;1012;50600;132,9;20207,52;Madrid
0;2807915131;Madrid;967;32233,3;141,7;21548,97;Madrid
0;2807915132;Madrid;1265;7441,2;134;20380,62;Madrid
0;2807915133;Madrid;1565;39125;120,8;18370,56;Madrid
0;2807915134;Madrid;1053;52650;147,9;22489,02;Madrid
0;2807915135;Madrid;2092;29885,7;135,8;20645,32;Madrid
0;2807915136;Madrid;982;49100;135,8;20643,7;Madrid
0;2807915138;Madrid;1227;40900;136,7;20780,35;Madrid
0;2807915140;Madrid;1365;34125;115,9;17631,84;Madrid
0;2807915141;Madrid;1178;29450;149,6;22746,31;Madrid
0;2807915142;Madrid;1111;37033,3;186,9;28425;Madrid
0;2807915143;Madrid;2014;8391,7;191;29052,41;Madrid
0;2807915144;Madrid;1731;14425;201,2;30590,33;Madrid
0;2807915145;Madrid;661;33050;188,6;28673,07;Madrid
0;2807915146;Madrid;1023;34100;198,2;30144,33;Madrid
0;2807915147;Madrid;710;3944,4;206,4;31385,89;Madrid
0;2807915148;Madrid;965;8041,7;174,1;26480,85;Madrid
0;2807915149;Madrid;1424;10171,4;170,7;25956,77;Madrid
1;2807915150;Madrid;1801;7204;219,1;33314,21;Madrid
0;2807915151;Madrid;1694;11293,3;202,6;30805,2;Madrid
0;2807915153;Madrid;711;17775;190,3;28942,77;Madrid
0;2807915154;Madrid;1103;22060;187,4;28496,37;Madrid
0;2807915155;Madrid;1525;12708,3;212,6;32328,96;Madrid
1;2807915156;Madrid;1415;35375;177,8;27039,58;Madrid
0;2807915157;Madrid;1010;5611,1;188,7;28688,93;Madrid
0;2807915158;Madrid;1374;8082,4;207,8;31604,17;Madrid
1;2807915159;Madrid;1581;6324;216,1;32867,64;Madrid
0;2807915160;Madrid;1997;7988;209,8;31900,43;Madrid
0;2807915161;Madrid;2370;6583,3;206,4;31390,36;Madrid
0;2807915162;Madrid;1918;15983,3;213;32393,67;Madrid
0;2807915163;Madrid;1250;20833,3;197;29952,84;Madrid
0;2807915164;Madrid;1099;18316,7;203,2;30904,47;Madrid
0;2807915165;Madrid;1024;25600;193,5;29422,87;Madrid
0;2807915166;Madrid;858;42900;201;30569,47;Madrid
0;2807915167;Madrid;1052;17533,3;215,4;32751,86;Madrid
0;2807915168;Madrid;1679;27983,3;201,6;30654,29;Madrid
0;2807915170;Madrid;2108;19163,6;216,4;32904,46;Madrid
0;2807915171;Madrid;1356;33900;115,5;17565,64;Madrid
1;2807915172;Madrid;1061;35366,7;191,6;29142,24;Madrid
0;2807915173;Madrid;1870;15583,3;198,8;30233,14;Madrid
0;2807915174;Madrid;1388;13880;215,6;32784,21;Madrid
0;2807915175;Madrid;1116;18600;164,3;24985,16;Madrid
0;2807915176;Madrid;1895;23687,5;206;31326,05;Madrid
0;2807915177;Madrid;1248;20800;128,5;19539,19;Madrid
0;2807915178;Madrid;1290;14333,3;195,7;29753,74;Madrid
0;2807915179;Madrid;1395;23250;144,6;21981,69;Madrid
0;2807915180;Madrid;2175;31071,4;208,8;31759,32;Madrid
0;2807915181;Madrid;1204;8600;149,1;22673,37;Madrid
0;2807915182;Madrid;703;23433,3;200,7;30517,1;Madrid
0;2807916001;Madrid;2017;4116,3;208,6;31726,58;Madrid
0;2807916002;Madrid;1892;5405,7;215,1;32712,23;Madrid
0;2807916003;Madrid;2065;4302,1;221;33607,22;Madrid
0;2807916004;Madrid;2437;3008,6;225,4;34278,14;Madrid
0;2807916005;Madrid;1973;8220,8;220,7;33564,6;Madrid
0;2807916006;Madrid;1928;7415,4;169,6;25795,42;Madrid
0;2807916007;Madrid;2302;10463,6;176,2;26798,3;Madrid
0;2807916008;Madrid;1153;23060;79,3;12064,85;Madrid
0;2807916009;Madrid;1048;26200;98,5;14982,61;Madrid
0;2807916011;Madrid;1336;16700;90,9;13815,55;Madrid
1;2807916012;Madrid;734;18350;104,7;15923,65;Madrid
0;2807916013;Madrid;995;33166,7;116,2;17669,42;Madrid
0;2807916014;Madrid;840;28000;100,7;15311,74;Madrid
0;2807916015;Madrid;1228;30700;113,3;17232,55;Madrid
0;2807916016;Madrid;1018;11311,1;135,6;20626,15;Madrid
0;2807916017;Madrid;997;24925;129,1;19638,51;Madrid
0;2807916018;Madrid;826;27533,3;128,9;19594,66;Madrid
0;2807916019;Madrid;908;45400;121,7;18513,91;Madrid
0;2807916020;Madrid;1196;29900;133,1;20245,26;Madrid
0;2807916021;Madrid;1110;9250;145,7;22153,42;Madrid
0;2807916022;Madrid;1342;26840;120,7;18356,24;Madrid
0;2807916024;Madrid;2225;31785,7;128,4;19525,23;Madrid
0;2807916025;Madrid;2174;8696;160,6;24419,47;Madrid
0;2807916026;Madrid;804;40200;108,1;16436,73;Madrid
